"YEAR";"MONTH";"MONEDA";"VMUSD";"VMUTM";"VMCLP";"VMCLF";"VMEUR"
2010;2;"UTM";68,6668281517284;1;36569;1,75159783188423;50,1443557946973
2010;3;"CLF";40,0757492984061;0,570475989017934;20966,1335483871;1;29,52058218343
2010;3;"CLP";0,00191145158957976;2,72094035698737e-05;1;4,7695966339818e-05;0,00140801269415271
2010;3;"EUR";1,35755281008316;0,0193246862637467;710,220869565217;0,0338746706886189;1
2010;3;"USD";1;0,0142349425526679;523,162608695652;0,0249527461745992;0,736619594149524
2010;3;"UTM";70,2496688202355;1;36752;1,75292215492099;51,7472825355003
2010;4;"CLF";40,3741186176669;0,570228057801168;21019,7466666667;1;30,0582063869181
2010;4;"CLP";0,00192077094257718;2,71282079105854e-05;1;4,75743126621888e-05;0,00142999850871584
2010;4;"EUR";1,34319786410271;0,0189707945464551;699,301428571429;0,0332687848079724;1
2010;4;"USD";1;0,0141236038661572;520,624285714286;0,0247683425481001;0,744491952172678
2010;4;"UTM";70,80345848528;1;36862;1,7536843133536;52,7126050282833
2010;5;"CLF";39,5056191235962;0,57087327307585;21064,6529032258;1;31,3998978956964
2010;5;"CLP";0,00187544600450295;2,71010054473021e-05;1;4,74728923659056e-05;0,00149064397310282
2010;5;"EUR";1,25814482756681;0,0181807366053281;670,851;0,0318472373165601;1
2010;5;"USD";1;0,0144504322610369;533,2065;0,0253128547833013;0,794821055644249
2010;5;"UTM";69,2020821201542;1;36899;1,75170225540955;55,003271963521
2010;6;"CLF";39,4295906931925;0,570628140477667;21160,6033333333;1;32,2979289241962
2010;6;"CLP";0,00186334907715419;2,69665345306475e-05;1;4,72576317530959e-05;0,00152632363148733
2010;6;"EUR";1,22080864026094;0,0176676387460305;655,169047619048;0,0309617375884075;1
2010;6;"USD";1;0,0144720787217349;536,668095238095;0,0253616632183973;0,819129196027198
2010;6;"UTM";69,0985738281087;1;37083;1,75245475830005;56,6006592264447
2010;7;"CLF";39,9161863194537;0,570070414786152;21224,2916129032;1;31,3063757544382
2010;7;"CLP";0,00188068403164923;2,68593376487336e-05;1;4,7115824557935e-05;0,0014750257075909
2010;7;"EUR";1,27501779933101;0,018209403070406;677,954285714286;0,0319423751840145;1
2010;7;"USD";1;0,014281685385067;531,721428571429;0,025052493542266;0,784302776419817
2010;7;"UTM";70,0197471823323;1;37231;1,75416926411648;54,9166821193169
2010;8;"CLF";41,7436548000494;0,5710576947237;21261,0490322581;1;32,3104640279347
2010;8;"CLP";0,00196338641318753;2,68593376487336e-05;1;4,70343678001383e-05;0,00151970224888302
2010;8;"EUR";1,29195466719262;0,0176740790299384;658,023636363636;0,0309497257339117;1
2010;8;"USD";1;0,0136801077303615;509,324090909091;0,0239557366212892;0,774020966364845
2010;8;"UTM";73,098839549385;1;37231;1,75113654756695;56,5800344281637
2010;9;"CLF";43,2133791425153;0,569886100283014;21344,514;1;33,1210774022056
2010;9;"CLP";0,00202456608487386;2,66994179526886e-05;1;4,68504459740803e-05;0,00155173724743537
2010;9;"EUR";1,30470934317003;0,0172061462060127;644,439;0,0301922545530903;1
2010;9;"USD";1;0,0131877236076254;493,933;0,0231409813313154;0,766454233837492
2010;9;"UTM";75,8280981428655;1;37454;1,7547366035132;58,1187668654442
2010;10;"CLF";44,1219559519907;0,570779531815364;21356,8577419355;1;31,7823625715588
2010;10;"CLP";0,00206593856105313;2,67258198145228e-05;1;4,6823367561064e-05;0,0014881572446471
2010;10;"EUR";1,388252866748;0,0179590025924045;671,972;0,0314639919467433;1
2010;10;"USD";1;0,0129364059117513;484,0415;0,0226644530693087;0,720329864934849
2010;10;"UTM";77,3012231389251;1;37417;1,75198994403233;55,6823796229605
